Cluster,Persona,Churn,Tenure,SatisfactionScore,OrderCount,CouponUsed,CashbackAmount,DaySinceLastOrder,HourSpendOnApp,Complain,OrderAmountHikeFromlastYear
3,Discount Seekers,0,10.0,4,8.0,3.0,169.85,8.0,2.0,0,13.0
1,Premium Customers,0,5.0,4,3.0,1.0,152.89,3.0,3.0,0,12.0
3,Discount Seekers,1,1.0,1,8.0,5.0,183.28,5.0,3.0,1,13.0
0,High Churn Risk,0,11.0,1,2.0,1.0,148.26,3.0,3.0,1,13.0
2,Loyal Customers,0,16.0,4,2.0,4.0,260.25,9.0,4.0,0,15.0
1,Premium Customers,1,1.0,3,2.0,2.0,139.2,1.0,3.0,0,14.0
3,Discount Seekers,0,9.0,4,7.0,4.0,205.2,10.0,4.0,0,16.0
1,Premium Customers,0,10.0,1,2.0,2.0,161.88,1.0,3.0,0,19.0
2,Loyal Customers,0,25.0,4,2.0,1.0,179.82,3.0,3.0,0,19.0
2,Loyal Customers,0,15.0,4,2.0,1.0,285.15,5.0,3.0,0,20.0
1,Premium Customers,0,1.0,3,2.0,1.0,137.0,1.0,4.0,0,13.0
1,Premium Customers,0,2.0,5,2.0,1.0,181.61,8.0,4.0,0,20.0
3,Discount Seekers,0,5.0,1,8.0,4.0,194.29,8.0,4.0,0,12.0
2,Loyal Customers,0,13.0,1,4.0,2.0,221.13,3.0,3.0,0,18.0
1,Premium Customers,0,10.0,4,2.0,2.0,181.74,9.0,3.0,0,16.0
3,Discount Seekers,0,6.0,3,5.0,4.0,179.84,9.0,4.0,0,15.0
2,Loyal Customers,0,12.0,4,2.0,1.0,245.61,2.0,3.0,0,18.0
2,Loyal Customers,0,31.0,3,2.0,2.0,181.6,3.0,3.0,1,14.0
0,High Churn Risk,0,5.0,1,2.0,2.0,173.21,4.0,3.0,1,13.0
1,Premium Customers,0,5.0,5,2.0,1.0,189.1,1.0,4.0,0,13.0
3,Discount Seekers,0,19.0,5,10.0,3.0,177.1,12.0,4.0,0,19.0
0,High Churn Risk,0,5.0,1,3.0,3.0,151.95,3.0,3.0,1,19.0
3,Discount Seekers,0,7.0,4,2.0,8.0,243.77999999999997,9.0,4.0,0,12.0
3,Discount Seekers,0,1.0,5,12.0,2.0,295.68,11.0,4.0,1,15.0
1,Premium Customers,0,17.0,1,2.0,1.0,149.55,8.0,3.0,0,20.0
2,Loyal Customers,0,23.0,3,2.0,1.0,264.64,8.0,3.0,1,13.0
3,Discount Seekers,1,16.0,4,8.0,8.0,174.41,8.0,3.0,0,16.0
0,High Churn Risk,0,1.0,4,2.0,1.0,149.78,3.0,3.0,1,13.0
3,Discount Seekers,0,6.0,4,12.0,12.0,177.28,10.0,4.0,1,12.0
0,High Churn Risk,0,1.0,3,2.0,1.0,169.78,5.0,4.0,1,12.0
1,Premium Customers,0,5.0,1,2.0,1.0,200.47,8.0,4.0,0,13.0
1,Premium Customers,0,6.0,1,2.0,1.0,175.55,8.0,4.0,0,17.0
0,High Churn Risk,1,1.0,1,3.0,2.0,159.64,3.0,3.0,1,14.0
1,Premium Customers,0,4.0,1,2.0,2.0,182.75,10.0,4.0,0,14.0
3,Discount Seekers,0,5.0,3,9.0,8.0,214.43,3.0,3.0,0,25.0
3,Discount Seekers,0,13.0,1,14.0,7.0,317.72,4.0,3.0,0,15.0
0,High Churn Risk,1,3.0,3,2.0,2.0,177.38,1.0,3.0,1,19.0
1,Premium Customers,0,7.0,1,2.0,2.0,171.82,2.0,3.0,0,15.0
2,Loyal Customers,0,21.0,3,2.0,2.0,308.0,2.0,3.0,0,15.0
1,Premium Customers,0,17.0,3,2.0,2.0,177.57,1.0,3.0,0,12.0
0,High Churn Risk,0,1.0,4,2.0,1.0,188.49,5.0,4.0,1,14.0
2,Loyal Customers,0,28.0,3,2.0,1.0,173.69,4.0,3.0,0,13.0
2,Loyal Customers,0,17.0,5,2.0,2.0,224.85,3.0,3.0,0,17.0
3,Discount Seekers,0,19.0,1,10.0,9.0,161.97,9.0,4.0,0,15.0
0,High Churn Risk,0,14.0,1,2.0,2.0,199.57,3.0,3.0,1,23.0
0,High Churn Risk,1,1.0,5,2.0,1.0,146.19,8.0,4.0,1,12.0
1,Premium Customers,0,3.0,1,3.0,2.0,164.83,3.0,2.0,0,18.0
1,Premium Customers,0,4.0,3,2.0,2.0,186.18,3.0,2.0,0,14.0
1,Premium Customers,0,1.0,4,2.0,1.0,187.14,8.0,3.0,0,19.0
1,Premium Customers,0,11.0,1,2.0,2.0,188.47,5.0,4.0,0,17.0
2,Loyal Customers,0,12.0,1,2.0,3.0,240.10000000000002,10.0,4.0,1,15.0
3,Discount Seekers,0,5.0,1,5.0,5.0,196.43,11.0,3.0,1,15.0
0,High Churn Risk,0,3.0,4,2.0,2.0,207.68,8.0,3.0,1,15.0
2,Loyal Customers,0,9.0,4,2.0,2.0,205.95,14.0,4.0,0,14.0
1,Premium Customers,0,1.0,1,2.0,1.0,154.04,3.0,3.0,0,13.0
0,High Churn Risk,0,15.0,4,2.0,2.0,185.32,3.0,4.0,1,16.0
1,Premium Customers,0,21.0,3,2.0,1.0,154.76,1.0,4.0,0,20.0
2,Loyal Customers,0,16.0,1,2.0,1.0,284.92,1.0,3.0,0,15.0
1,Premium Customers,0,3.0,3,2.0,2.0,171.49,3.0,4.0,0,15.0
0,High Churn Risk,0,16.0,3,2.0,2.0,151.96,1.0,3.0,1,12.0
1,Premium Customers,0,6.0,4,2.0,1.0,148.7,8.0,4.0,0,14.0
2,Loyal Customers,0,22.0,3,2.0,1.0,250.04000000000002,1.0,4.0,0,22.0
3,Discount Seekers,0,11.0,5,7.0,7.0,184.74,8.0,3.0,1,14.0
0,High Churn Risk,0,4.0,3,3.0,3.0,172.36,3.0,3.0,1,13.0
1,Premium Customers,0,1.0,3,8.0,1.0,177.96,8.0,3.0,0,18.0
1,Premium Customers,0,16.0,1,2.0,2.0,192.81,1.0,4.0,0,24.0
0,High Churn Risk,1,1.0,4,2.0,2.0,146.74,3.0,4.0,1,12.0
1,Premium Customers,0,10.0,1,2.0,2.0,191.53,1.0,3.0,0,16.0
1,Premium Customers,0,10.0,1,2.0,1.0,221.99,3.0,3.0,0,12.0
2,Loyal Customers,0,31.0,3,2.0,1.0,192.55,3.0,3.0,0,12.0
0,High Churn Risk,0,14.0,3,2.0,1.0,147.13,8.0,3.0,1,14.0
1,Premium Customers,0,1.0,1,3.0,3.0,151.1,3.0,3.0,0,25.0
0,High Churn Risk,1,1.0,3,2.0,1.0,153.51,1.0,3.0,1,14.0
1,Premium Customers,0,11.0,5,2.0,2.0,159.52,4.0,4.0,0,21.0
1,Premium Customers,0,20.0,3,2.0,2.0,177.58,1.0,2.0,0,15.0
3,Discount Seekers,1,5.0,4,8.0,5.0,218.55,3.0,3.0,0,19.0
2,Loyal Customers,0,24.0,1,2.0,2.0,229.96,3.0,4.0,0,16.0
0,High Churn Risk,1,4.0,3,2.0,2.0,188.8,1.0,4.0,1,13.0
0,High Churn Risk,0,5.0,4,3.0,3.0,151.57,3.0,3.0,1,17.0
1,Premium Customers,1,1.0,4,2.0,1.0,152.16,1.0,3.0,0,16.0
1,Premium Customers,0,3.0,1,2.0,1.0,147.01,3.0,3.0,0,17.0
1,Premium Customers,0,9.0,4,2.0,1.0,190.4,1.0,4.0,0,20.0
1,Premium Customers,0,1.0,4,2.0,1.0,163.16,5.0,3.0,0,12.0
1,Premium Customers,0,2.0,1,2.0,2.0,177.53,8.0,4.0,0,17.0
2,Loyal Customers,0,23.0,3,2.0,2.0,234.64999999999998,1.0,3.0,0,25.0
2,Loyal Customers,0,25.0,1,2.0,2.0,174.36,8.0,3.0,0,12.0
1,Premium Customers,0,10.0,3,3.0,3.0,150.43,3.0,4.0,0,14.0
0,High Churn Risk,1,1.0,1,2.0,1.0,178.04,5.0,4.0,1,14.0
2,Loyal Customers,0,29.0,1,2.0,1.0,291.59,3.0,4.0,1,14.0
0,High Churn Risk,0,1.0,3,2.0,1.0,167.6,4.0,4.0,1,13.0
1,Premium Customers,0,4.0,4,2.0,2.0,149.76,1.0,4.0,0,19.0
1,Premium Customers,1,1.0,5,2.0,1.0,156.02,5.0,4.0,0,23.0
1,Premium Customers,0,1.0,4,2.0,2.0,147.44,3.0,3.0,0,14.0
3,Discount Seekers,0,10.0,3,10.0,9.0,200.96,1.0,4.0,0,14.0
0,High Churn Risk,1,1.0,1,2.0,2.0,147.85,1.0,3.0,1,24.0
3,Discount Seekers,0,11.0,5,13.0,11.0,155.34,18.0,4.0,0,13.0
1,Premium Customers,0,14.0,4,2.0,1.0,182.15,4.0,3.0,0,13.0
1,Premium Customers,0,16.0,5,2.0,1.0,150.76,3.0,4.0,0,17.0
0,High Churn Risk,0,11.0,4,2.0,1.0,166.97,2.0,3.0,1,13.0
2,Loyal Customers,0,17.0,4,4.0,1.0,268.36,10.0,3.0,0,12.0
1,Premium Customers,0,14.0,3,2.0,2.0,159.48,1.0,4.0,0,23.0
2,Loyal Customers,0,28.0,5,2.0,2.0,319.06,3.0,3.0,0,15.0
1,Premium Customers,0,8.0,3,2.0,1.0,190.38,3.0,4.0,0,16.0
3,Discount Seekers,0,5.0,5,4.0,4.0,168.06,13.0,3.0,0,13.0
1,Premium Customers,0,17.0,1,2.0,2.0,147.58,3.0,4.0,0,21.0
0,High Churn Risk,0,17.0,3,2.0,2.0,170.22,3.0,4.0,1,15.0
0,High Churn Risk,0,1.0,1,2.0,1.0,169.87,4.0,4.0,1,12.0
3,Discount Seekers,0,11.0,3,11.0,5.0,169.49,8.0,4.0,1,16.0
1,Premium Customers,0,5.0,5,4.0,4.0,147.18,3.0,4.0,0,13.0
2,Loyal Customers,0,13.0,3,2.0,1.0,316.97,7.0,3.0,1,15.0
2,Loyal Customers,0,30.0,5,2.0,7.0,257.12,8.0,3.0,0,12.0
3,Discount Seekers,0,4.0,3,5.0,4.0,190.77,5.0,3.0,0,12.0
2,Loyal Customers,0,15.0,5,2.0,2.0,208.92,8.0,3.0,0,17.0
1,Premium Customers,0,2.0,5,2.0,1.0,170.58,9.0,4.0,0,13.0
1,Premium Customers,1,1.0,5,2.0,2.0,165.31,3.0,4.0,0,14.0
2,Loyal Customers,0,26.0,3,2.0,2.0,204.69,5.0,3.0,1,15.0
1,Premium Customers,0,19.0,1,2.0,1.0,151.54,3.0,4.0,0,22.0
2,Loyal Customers,0,26.0,1,2.0,1.0,290.55,5.0,2.0,0,14.0
1,Premium Customers,0,16.0,3,2.0,2.0,170.56,3.0,4.0,0,12.0
1,Premium Customers,0,4.0,1,2.0,2.0,185.91,3.0,3.0,0,21.0
3,Discount Seekers,0,31.0,5,12.0,2.0,320.66,11.0,3.0,0,15.0
2,Loyal Customers,0,20.0,3,2.0,2.0,173.1,9.0,3.0,0,15.0
1,Premium Customers,0,16.0,1,2.0,1.0,170.23,5.0,3.0,0,12.0
0,High Churn Risk,1,1.0,4,2.0,1.0,157.02,5.0,4.0,1,17.0
1,Premium Customers,1,1.0,3,2.0,1.0,148.51,1.0,3.0,0,17.0
0,High Churn Risk,0,12.0,1,2.0,2.0,142.02,1.0,3.0,1,24.0
2,Loyal Customers,0,14.0,3,2.0,2.0,305.41,13.0,4.0,0,15.0
1,Premium Customers,0,1.0,1,2.0,1.0,153.86,3.0,3.0,0,23.0
1,Premium Customers,0,4.0,1,2.0,2.0,145.97,5.0,3.0,0,16.0
1,Premium Customers,0,3.0,3,2.0,1.0,244.35000000000002,8.0,4.0,0,19.0
1,Premium Customers,1,1.0,4,2.0,2.0,150.46,2.0,4.0,0,17.0
1,Premium Customers,1,1.0,1,2.0,1.0,150.64,1.0,3.0,0,13.0
3,Discount Seekers,0,4.0,5,8.0,4.0,209.12,9.0,4.0,0,12.0
2,Loyal Customers,0,31.0,1,2.0,1.0,266.18,1.0,3.0,0,13.0
3,Discount Seekers,0,24.0,3,16.0,16.0,295.46,8.0,3.0,0,15.0
1,Premium Customers,0,4.0,1,7.0,2.0,150.64,8.0,3.0,0,15.0
3,Discount Seekers,0,31.0,5,14.0,4.0,227.66,3.0,4.0,0,20.0
2,Loyal Customers,0,21.0,1,2.0,1.0,175.7,5.0,4.0,0,14.0
2,Loyal Customers,0,20.0,3,2.0,2.0,303.61,2.0,3.0,0,15.0
1,Premium Customers,0,9.0,3,5.0,2.0,167.3,4.0,3.0,0,16.0
2,Loyal Customers,0,28.0,3,2.0,1.0,162.8,1.0,3.0,0,12.0
3,Discount Seekers,0,8.0,3,6.0,4.0,152.68,8.0,4.0,0,13.0
0,High Churn Risk,0,6.0,1,2.0,1.0,215.71,3.0,4.0,1,20.0
1,Premium Customers,0,5.0,4,2.0,1.0,231.48000000000002,9.0,3.0,0,26.0
3,Discount Seekers,1,1.0,3,8.0,1.0,261.1,8.0,3.0,1,13.0
1,Premium Customers,1,1.0,1,2.0,1.0,159.08,4.0,3.0,0,14.0
1,Premium Customers,0,4.0,4,2.0,1.0,154.83,3.0,3.0,0,15.0
0,High Churn Risk,0,9.0,3,2.0,1.0,201.32,1.0,4.0,1,13.0
1,Premium Customers,1,1.0,3,2.0,2.0,223.24,3.0,4.0,0,13.0
0,High Churn Risk,1,1.0,5,2.0,2.0,224.5,3.0,3.0,1,16.0
1,Premium Customers,0,16.0,3,3.0,1.0,145.93,1.0,4.0,0,18.0
3,Discount Seekers,0,10.0,1,10.0,9.0,224.8,3.0,3.0,0,15.0
1,Premium Customers,1,1.0,3,2.0,1.0,163.94,3.0,4.0,0,17.0
3,Discount Seekers,0,22.0,1,7.0,7.0,165.51,8.0,3.0,0,15.0
2,Loyal Customers,0,29.0,4,8.0,2.0,293.35,9.0,3.0,0,15.0
2,Loyal Customers,0,15.0,1,2.0,1.0,187.3,11.0,3.0,0,15.0
3,Discount Seekers,0,9.0,3,7.0,1.0,172.17,10.0,3.0,0,12.0
3,Discount Seekers,0,14.0,3,2.0,5.0,257.37,14.0,4.0,0,16.0
1,Premium Customers,0,13.0,3,2.0,2.0,162.55,8.0,3.0,0,12.0
0,High Churn Risk,0,5.0,1,2.0,2.0,190.82,6.0,4.0,1,14.0
3,Discount Seekers,0,16.0,5,6.0,6.0,199.06,9.0,3.0,1,22.0
3,Discount Seekers,0,19.0,4,4.0,4.0,173.05,8.0,4.0,0,20.0
0,High Churn Risk,1,1.0,3,2.0,1.0,152.41,1.0,3.0,1,12.0
1,Premium Customers,0,3.0,1,2.0,2.0,167.62,3.0,3.0,0,13.0
2,Loyal Customers,0,7.0,3,2.0,1.0,286.84,6.0,4.0,0,20.0
1,Premium Customers,0,5.0,1,2.0,2.0,240.57,2.0,3.0,0,22.0
0,High Churn Risk,1,1.0,4,2.0,2.0,143.78,1.0,4.0,1,15.0
2,Loyal Customers,0,14.0,5,2.0,1.0,234.32,2.0,3.0,0,16.0
0,High Churn Risk,0,15.0,3,2.0,1.0,193.11,8.0,4.0,1,18.0
1,Premium Customers,0,1.0,3,2.0,1.0,168.06,1.0,3.0,0,13.0
1,Premium Customers,0,9.0,3,2.0,2.0,173.59,4.0,4.0,0,17.0
1,Premium Customers,0,8.0,1,6.0,1.0,178.37,8.0,4.0,0,13.0
0,High Churn Risk,1,1.0,1,2.0,1.0,148.4,1.0,4.0,1,19.0
1,Premium Customers,0,11.0,1,2.0,2.0,199.91,3.0,3.0,0,18.0
2,Loyal Customers,0,20.0,3,2.0,1.0,230.27,3.0,3.0,0,12.0
3,Discount Seekers,0,15.0,5,12.0,1.0,290.95,9.0,4.0,0,17.0
3,Discount Seekers,0,11.0,4,8.0,2.0,213.34,3.0,4.0,0,14.0
3,Discount Seekers,0,26.0,5,7.0,3.0,180.77,10.0,4.0,1,13.0
1,Premium Customers,1,1.0,3,2.0,2.0,172.07,3.0,3.0,0,13.0
1,Premium Customers,0,1.0,1,3.0,2.0,149.0,2.0,3.0,0,14.0
1,Premium Customers,0,12.0,3,2.0,1.0,223.24,3.0,4.0,0,20.0
3,Discount Seekers,0,11.0,4,5.0,5.0,189.47,4.0,4.0,0,13.0
2,Loyal Customers,0,23.0,3,2.0,2.0,320.02,10.0,3.0,1,15.0
0,High Churn Risk,0,1.0,1,2.0,1.0,152.25,5.0,3.0,1,12.0
1,Premium Customers,0,1.0,4,2.0,1.0,187.72,5.0,4.0,0,21.0
1,Premium Customers,0,1.0,4,2.0,2.0,146.27,1.0,4.0,0,22.0
3,Discount Seekers,0,24.0,4,11.0,2.0,307.0,8.0,4.0,0,15.0
1,Premium Customers,0,1.0,3,2.0,2.0,145.96,7.0,3.0,0,12.0
0,High Churn Risk,1,1.0,3,2.0,1.0,153.86,3.0,3.0,1,17.0
1,Premium Customers,1,1.0,5,2.0,2.0,145.33,1.0,4.0,0,19.0
0,High Churn Risk,0,8.0,1,2.0,2.0,161.22,4.0,3.0,1,14.0
1,Premium Customers,1,1.0,5,2.0,1.0,167.33,3.0,3.0,0,18.0
1,Premium Customers,0,9.0,1,2.0,2.0,161.81,3.0,3.0,0,15.0
3,Discount Seekers,0,5.0,1,6.0,6.0,179.6,8.0,4.0,0,23.0
1,Premium Customers,0,1.0,3,2.0,1.0,146.87,4.0,4.0,0,13.0
0,High Churn Risk,0,11.0,3,2.0,1.0,221.02,3.0,4.0,1,12.0
1,Premium Customers,0,1.0,4,2.0,1.0,153.36,1.0,3.0,0,14.0
1,Premium Customers,0,16.0,1,3.0,1.0,165.89,3.0,3.0,0,14.0
2,Loyal Customers,0,17.0,1,2.0,1.0,291.27,1.0,3.0,1,15.0
1,Premium Customers,0,12.0,5,2.0,1.0,151.19,1.0,3.0,0,18.0
0,High Churn Risk,0,17.0,3,5.0,2.0,181.79,8.0,4.0,1,14.0
2,Loyal Customers,0,22.0,5,2.0,1.0,279.02,3.0,3.0,0,12.0
1,Premium Customers,0,18.0,3,2.0,2.0,184.85,3.0,3.0,0,12.0
0,High Churn Risk,0,8.0,3,2.0,2.0,150.79,7.0,3.0,1,19.0
1,Premium Customers,1,1.0,5,2.0,2.0,155.41,3.0,3.0,0,12.0
1,Premium Customers,0,1.0,3,2.0,1.0,159.47,3.0,3.0,0,12.0
2,Loyal Customers,0,18.0,1,2.0,1.0,320.13,2.0,3.0,1,15.0
1,Premium Customers,0,1.0,3,3.0,2.0,152.73,3.0,4.0,0,21.0
1,Premium Customers,0,7.0,3,2.0,1.0,196.04,3.0,3.0,0,13.0
0,High Churn Risk,0,6.0,1,2.0,2.0,188.22,6.0,4.0,1,13.0
1,Premium Customers,0,4.0,3,2.0,2.0,145.83,1.0,4.0,0,21.0
3,Discount Seekers,0,27.0,5,9.0,5.0,208.81,11.0,3.0,0,21.0
3,Discount Seekers,0,8.0,1,9.0,2.0,151.91,9.0,3.0,0,13.0
1,Premium Customers,1,9.0,5,2.0,1.0,167.86,1.0,4.0,0,15.0
0,High Churn Risk,0,1.0,1,2.0,1.0,81.0,3.0,4.0,1,14.0
3,Discount Seekers,0,11.0,3,8.0,8.0,219.34,3.0,3.0,0,16.0
1,Premium Customers,0,3.0,3,2.0,1.0,180.61,3.0,4.0,0,15.0
3,Discount Seekers,0,9.0,1,12.0,1.0,191.46,9.0,3.0,0,14.0
3,Discount Seekers,0,7.0,1,5.0,4.0,202.25,8.0,2.0,0,24.0
2,Loyal Customers,0,28.0,4,2.0,3.0,232.25,2.0,3.0,0,16.0
0,High Churn Risk,0,10.0,4,2.0,1.0,213.47,3.0,3.0,1,12.0
1,Premium Customers,0,1.0,1,2.0,2.0,145.45,2.0,3.0,0,14.0
0,High Churn Risk,1,1.0,3,2.0,2.0,135.09,2.0,3.0,1,12.0
3,Discount Seekers,1,1.0,5,10.0,6.0,158.48,8.0,4.0,1,12.0
1,Premium Customers,0,9.0,3,2.0,2.0,137.81,1.0,3.0,0,19.0
1,Premium Customers,0,1.0,5,2.0,1.0,153.19,3.0,3.0,0,17.0
1,Premium Customers,0,1.0,4,2.0,2.0,173.51,3.0,3.0,0,23.0
1,Premium Customers,0,12.0,1,2.0,2.0,165.28,6.0,3.0,0,21.0
1,Premium Customers,0,3.0,1,3.0,1.0,152.2,9.0,4.0,0,19.0
2,Loyal Customers,0,22.0,4,3.0,1.0,206.2,3.0,3.0,0,13.0
0,High Churn Risk,0,1.0,1,2.0,2.0,171.47,5.0,4.0,1,21.0
1,Premium Customers,0,11.0,1,2.0,2.0,171.8,1.0,4.0,0,18.0
0,High Churn Risk,0,24.0,3,4.0,1.0,157.21,9.0,4.0,1,12.0
3,Discount Seekers,0,8.0,4,8.0,5.0,211.21,3.0,3.0,0,15.0
1,Premium Customers,1,1.0,3,3.0,2.0,170.77,1.0,4.0,0,15.0
3,Discount Seekers,0,13.0,3,12.0,2.0,170.53,11.0,4.0,0,12.0
1,Premium Customers,0,6.0,1,2.0,2.0,178.96,9.0,3.0,0,13.0
0,High Churn Risk,1,14.0,3,2.0,1.0,192.96,4.0,3.0,1,15.0
2,Loyal Customers,0,12.0,1,2.0,1.0,201.25,9.0,3.0,0,14.0
1,Premium Customers,0,1.0,5,2.0,1.0,199.12,8.0,4.0,0,12.0
3,Discount Seekers,0,6.0,1,2.0,7.0,236.58999999999997,8.0,3.0,0,16.0
2,Loyal Customers,0,21.0,5,2.0,2.0,174.6,8.0,3.0,0,13.0
0,High Churn Risk,0,14.0,5,2.0,1.0,229.75,3.0,3.0,1,22.0
2,Loyal Customers,0,27.0,3,2.0,1.0,273.14,4.0,3.0,0,20.0
3,Discount Seekers,0,15.0,1,13.0,4.0,316.41,7.0,4.0,0,15.0
2,Loyal Customers,0,31.0,5,3.0,3.0,179.05,3.0,3.0,0,15.0
1,Premium Customers,0,1.0,5,2.0,1.0,212.93,3.0,3.0,0,22.0
2,Loyal Customers,0,15.0,3,3.0,2.0,316.89,11.0,3.0,0,15.0
2,Loyal Customers,0,24.0,4,3.0,1.0,163.75,3.0,3.0,0,16.0
0,High Churn Risk,1,1.0,4,4.0,2.0,147.16,8.0,4.0,1,14.0
2,Loyal Customers,0,10.0,5,2.0,1.0,242.13,6.0,4.0,0,15.0
0,High Churn Risk,0,12.0,3,2.0,1.0,203.61,1.0,3.0,1,15.0
1,Premium Customers,0,18.0,3,2.0,1.0,162.08,5.0,3.0,0,15.0
3,Discount Seekers,0,21.0,3,12.0,1.0,262.7,14.0,3.0,1,13.0
3,Discount Seekers,0,4.0,1,8.0,3.0,178.04,8.0,4.0,0,24.0
1,Premium Customers,0,3.0,3,2.0,2.0,151.42,1.0,4.0,0,12.0
0,High Churn Risk,1,6.0,3,3.0,1.0,152.59,3.0,3.0,1,13.0
1,Premium Customers,0,17.0,1,3.0,2.0,193.04,3.0,3.0,0,19.0
1,Premium Customers,0,8.0,3,5.0,1.0,186.42,4.0,4.0,0,12.0
1,Premium Customers,0,1.0,5,2.0,2.0,150.0,3.0,3.0,0,15.0
1,Premium Customers,0,13.0,4,4.0,1.0,188.89,7.0,3.0,0,16.0
2,Loyal Customers,0,30.0,1,2.0,1.0,236.02999999999997,2.0,3.0,0,12.0
0,High Churn Risk,0,14.0,1,3.0,1.0,148.42,4.0,3.0,1,21.0
1,Premium Customers,0,1.0,5,2.0,2.0,193.11,8.0,3.0,0,20.0
1,Premium Customers,0,3.0,4,3.0,3.0,147.97,3.0,3.0,0,15.0
2,Loyal Customers,0,27.0,1,3.0,3.0,149.5,3.0,3.0,0,18.0
1,Premium Customers,0,9.0,5,2.0,2.0,175.93,1.0,4.0,0,12.0
1,Premium Customers,0,6.0,1,5.0,2.0,178.09,8.0,4.0,0,16.0
0,High Churn Risk,0,12.0,3,2.0,1.0,155.57,2.0,4.0,1,14.0
1,Premium Customers,0,8.0,5,2.0,2.0,176.21,1.0,3.0,0,15.0
2,Loyal Customers,0,26.0,5,2.0,2.0,293.56,17.0,3.0,0,15.0
3,Discount Seekers,1,1.0,1,8.0,7.0,151.86,9.0,4.0,1,14.0
1,Premium Customers,0,1.0,1,2.0,1.0,186.8,5.0,3.0,0,24.0
2,Loyal Customers,0,19.0,3,4.0,2.0,191.32,2.0,3.0,0,14.0
1,Premium Customers,0,1.0,3,2.0,1.0,160.05,3.0,4.0,0,19.0
0,High Churn Risk,1,11.0,3,2.0,1.0,188.97,4.0,4.0,1,13.0
1,Premium Customers,0,8.0,1,2.0,1.0,187.74,5.0,3.0,0,23.0
2,Loyal Customers,1,19.0,5,2.0,2.0,323.59,5.0,4.0,1,14.0
1,Premium Customers,0,10.0,5,2.0,1.0,200.87,10.0,4.0,0,16.0
2,Loyal Customers,0,26.0,1,2.0,2.0,167.58,3.0,3.0,0,19.0
1,Premium Customers,0,1.0,1,3.0,3.0,168.64,1.0,4.0,0,15.0
1,Premium Customers,0,3.0,3,2.0,1.0,168.35,2.0,4.0,0,13.0
1,Premium Customers,1,1.0,5,2.0,1.0,178.26,3.0,3.0,0,18.0
1,Premium Customers,0,8.0,1,2.0,2.0,157.8,4.0,4.0,0,17.0
2,Loyal Customers,0,28.0,5,2.0,1.0,179.85,5.0,4.0,1,12.0
1,Premium Customers,0,1.0,1,2.0,2.0,168.42,2.0,3.0,0,20.0
0,High Churn Risk,0,11.0,5,5.0,5.0,152.82,4.0,3.0,1,14.0
0,High Churn Risk,0,12.0,5,5.0,1.0,184.8,13.0,4.0,1,13.0
1,Premium Customers,0,8.0,5,2.0,2.0,168.81,4.0,3.0,0,12.0
1,Premium Customers,0,9.0,1,2.0,2.0,150.72,3.0,4.0,0,17.0
1,Premium Customers,0,4.0,3,2.0,2.0,163.33,3.0,3.0,0,22.0
1,Premium Customers,0,14.0,4,4.0,1.0,167.44,8.0,3.0,0,25.0
1,Premium Customers,0,8.0,5,2.0,2.0,190.0,3.0,4.0,0,18.0
3,Discount Seekers,0,16.0,1,15.0,6.0,309.3,10.0,4.0,0,15.0
0,High Churn Risk,1,1.0,5,2.0,1.0,141.01,1.0,4.0,1,22.0
1,Premium Customers,0,1.0,4,2.0,1.0,151.94,1.0,3.0,0,12.0
2,Loyal Customers,0,26.0,3,2.0,2.0,156.49,5.0,3.0,0,21.0
2,Loyal Customers,0,24.0,3,2.0,1.0,301.39,4.0,4.0,0,15.0
0,High Churn Risk,1,1.0,5,2.0,1.0,148.19,1.0,3.0,1,12.0
2,Loyal Customers,0,7.0,3,2.0,2.0,241.91000000000003,8.0,3.0,0,12.0
1,Premium Customers,1,1.0,5,2.0,2.0,178.24,3.0,4.0,0,16.0
2,Loyal Customers,0,21.0,1,4.0,4.0,292.52,1.0,3.0,1,15.0
1,Premium Customers,0,10.0,4,2.0,2.0,177.28,6.0,3.0,0,16.0
1,Premium Customers,0,3.0,3,2.0,2.0,152.0,8.0,3.0,0,25.0
3,Discount Seekers,1,21.0,4,14.0,8.0,317.46,9.0,3.0,1,15.0
1,Premium Customers,0,9.0,3,3.0,3.0,150.06,3.0,3.0,0,14.0
0,High Churn Risk,0,16.0,1,2.0,1.0,185.62,3.0,3.0,1,14.0
1,Premium Customers,1,1.0,3,3.0,3.0,168.82,2.0,3.0,0,18.0
1,Premium Customers,0,10.0,4,2.0,2.0,146.43,5.0,3.0,0,14.0
3,Discount Seekers,0,6.0,3,7.0,6.0,186.62,9.0,4.0,0,13.0
1,Premium Customers,0,14.0,3,2.0,1.0,175.94,1.0,3.0,0,15.0
0,High Churn Risk,0,4.0,1,2.0,2.0,193.77,1.0,3.0,1,25.0
1,Premium Customers,0,19.0,3,2.0,2.0,147.74,1.0,4.0,0,15.0
3,Discount Seekers,0,16.0,4,8.0,6.0,169.34,9.0,4.0,0,14.0
1,Premium Customers,0,12.0,5,2.0,2.0,187.88,3.0,1.0,0,16.0
1,Premium Customers,0,8.0,1,2.0,2.0,150.53,4.0,4.0,0,17.0
3,Discount Seekers,1,13.0,1,8.0,1.0,201.54,8.0,3.0,0,19.0
3,Discount Seekers,1,19.0,1,8.0,2.0,176.6,4.0,3.0,0,17.0
